id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
72583893,,12000,12000,12000, 60 months,7.89,242.69,A,A5,Software Engineer,< 1 year,RENT,140000,Not Verified,Mar-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72583893,,major_purchase,Major purchase,941xx,CA,11.37,0,Feb-00,775,779,0,,,11,0,18987,31.4,42,w,0,0,12285.07,12285.07,12000,285.07,0,0,0,Jul-16,6562.26,,Dec-16,759,755,0,,1,Individual,,,,0,0,69269,1,4,0,0,33,50282,16,1,1,4900,23,60400,0,0,0,1,6927,37320,26.8,0,0,186,192,6,6,0,42,,,,0,4,5,6,8,30,7,12,5,11,0,0,0,1,100,20,0,0,174512,69269,51000,114112,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72763834,,3000,3000,3000, 36 months,11.99,99.63,C,C1,Lead Welder,10+ years,MORTGAGE,23500,Source Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72763834,,credit_card,Credit card refinancing,490xx,MI,7.1,0,Feb-07,660,664,0,54,,6,0,1922,50.6,8,w,0,0,3451.792752,3451.79,3000,451.79,0,0,0,Oct-17,1659.46,,Oct-17,689,685,0,54,1,Individual,,,,0,100,45614,1,0,0,0,108,0,,1,2,811,51,3800,0,0,0,2,7602,681,72.8,0,0,108,31,1,1,2,1,,16,,0,4,5,4,4,1,5,5,5,6,0,0,0,1,87.5,75,0,0,51700,1922,2500,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72703898,,35000,35000,35000, 36 months,15.31,1218.61,C,C5,Engineer,10+ years,MORTGAGE,113560,Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72703898,,debt_consolidation,Debt consolidation,325xx,FL,18.13,0,May-90,715,719,0,,,13,0,44761,51.7,36,w,0,0,43839.30645,43839.31,35000,8839.31,0,0,0,Mar-19,15.69,,Mar-19,694,690,0,,1,Individual,,,,0,0,85984,0,2,1,2,8,41223,112,1,4,15044,55,86600,2,6,3,6,6614,33409,43.5,0,0,176,309,11,8,4,14,,9,,0,3,6,5,12,4,11,28,6,13,0,0,0,2,100,20,0,0,132185,85984,59100,45585,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72604501,,10000,10000,10000, 36 months,8.39,315.17,B,B1,injection molding lead tech,4 years,RENT,75000,Source Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72604501,,debt_consolidation,Debt consolidation,477xx,IN,26.55,1,May-03,670,674,0,5,,5,0,22274,96.4,15,w,0,0,11336.63354,11336.63,10000,1336.63,0,0,0,Feb-19,315,,Feb-19,669,665,0,,1,Individual,,,,0,0,52566,0,3,0,4,19,30292,69,0,0,12347,79,23100,3,2,1,4,10513,826,96.4,0,0,125,153,102,19,0,119,,12,,0,2,2,2,5,7,2,8,2,5,0,0,0,0,93.3,100,0,0,66910,52566,23100,43810,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72723784,,12000,12000,12000, 36 months,8.39,378.2,B,B1,Freight Shipping Manager,< 1 year,RENT,60000,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72723784,,debt_consolidation,Debt consolidation,342xx,FL,25.4,0,Sep-95,715,719,1,55,,27,0,19478,26.6,39,w,0,0,13349.33904,13349.34,12000,1349.34,0,0,0,Dec-17,5397.9,,Mar-19,689,685,0,,1,Individual,,,,0,123,49510,2,4,1,2,10,30032,68,2,10,5905,42,73200,0,0,1,12,1834,46922,29.1,0,0,162,245,4,4,0,4,,0,55,0,10,12,18,19,11,23,28,12,27,0,0,0,3,97.4,11.1,0,0,117164,49510,66200,43964,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72714120,,16000,16000,16000, 36 months,6.97,493.82,A,A3,Product Design Engineer,9 years,MORTGAGE,75000,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72714120,,debt_consolidation,Debt consolidation,605xx,IL,28.82,0,May-96,735,739,0,35,,10,0,15277,42.8,21,w,0,0,16754.76,16754.76,16000,754.76,0,0,0,Nov-16,12810.4,,Aug-18,724,720,0,,1,Individual,,,,0,0,199802,0,3,0,3,15,40335,71,0,0,6224,60,35700,2,3,1,4,22200,20423,42.8,0,0,131,237,82,7,4,82,35,8,35,0,4,4,5,7,7,6,10,4,10,0,0,0,1,95.2,20,0,0,237261,55612,35700,56513,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72733934,,3000,3000,3000, 36 months,11.99,99.63,C,C1,Detail,5 years,MORTGAGE,47000,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72733934,,home_improvement,Home improvement,891xx,NV,15.02,0,Aug-08,780,784,0,,,7,0,1792,10,12,w,0,0,3052.05,3052.05,3000,52.05,0,0,0,Apr-16,854.42,,Sep-16,784,780,0,,1,Individual,,,,0,0,86029,1,2,1,1,5,9722,46,2,2,0,30,18000,2,1,1,4,14338,10000,0,0,0,42,90,12,5,2,25,,3,,0,0,1,1,3,3,4,7,1,7,0,0,0,3,100,0,0,0,115084,11514,10000,21084,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72733478,,12000,12000,12000, 36 months,10.75,391.45,B,B4,Mechanical Engineer,< 1 year,RENT,67500,Source Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72733478,,credit_card,Credit card refinancing,761xx,TX,14.4,0,May-09,690,694,1,,,5,0,11486,79.2,6,w,0,0,14084.83724,14084.84,12000,2084.84,0,0,0,Feb-19,391.26,,Feb-19,644,640,0,,1,Individual,,,,0,0,29990,0,1,0,0,32,18504,53,1,2,4892,61,14500,1,0,1,2,5998,1014,91.9,0,0,32,81,10,10,0,10,,1,,0,3,3,3,3,1,4,5,3,5,0,0,0,1,100,100,0,0,49239,29990,12500,34739,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72733798,,7000,7000,7000, 36 months,9.75,225.05,B,B3,Resource Analyst,10+ years,MORTGAGE,80000,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72733798,,credit_card,Credit card refinancing,211xx,MD,7.71,0,Feb-87,665,669,1,,55,13,1,4583,29,35,w,0,0,7674.740867,7674.74,7000,674.74,0,0,0,Mar-18,502.38,,Mar-19,674,670,0,,1,Individual,,,,0,0,19660,2,1,0,1,17,15077,82,3,7,479,57,15800,5,6,2,8,1787,1521,23.9,0,0,142,348,1,1,5,5,,0,,0,1,7,2,9,5,12,25,7,13,0,0,0,3,100,0,1,0,34307,19660,2000,18507,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72714097,,10000,10000,10000, 60 months,14.46,235.08,C,C4,Web Developer,5 years,OWN,75000,Not Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72714097,,debt_consolidation,Debt consolidation,551xx,MN,12.05,0,Feb-00,695,699,2,,,10,0,7720,53.2,10,w,0,0,7493.57,7493.57,4441.64,3051.93,0,0,0,Nov-18,235.08,,Mar-19,504,500,0,,1,Individual,,,,0,0,17285,1,2,0,0,35,9565,51,1,6,2369,52,14500,0,0,3,6,1729,5876,53.4,0,0,35,192,3,3,0,3,,1,,0,5,6,6,6,2,8,8,6,10,0,0,0,1,100,50,0,0,33377,17285,12600,18877,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
71021286,,25000,25000,25000, 60 months,22.45,696.89,E,E5,Programmer,10+ years,RENT,130000,Not Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=71021286,,home_improvement,Home improvement,070xx,NJ,28.21,0,Jan-99,710,714,1,39,,19,0,39174,50.2,37,w,0,0,21689.97,21689.97,9469.01,12116.44,104.52,0,0,Feb-19,50,,Mar-19,574,570,0,70,1,Individual,,,,0,0,86270,1,4,1,2,11,47096,68,4,5,9659,58,78000,3,1,7,7,4541,25871,60.1,0,0,149,205,5,5,0,9,39,0,39,1,9,11,9,17,8,15,27,11,19,0,0,0,5,89.2,33.3,0,0,147739,86270,64900,69739,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Jan-19,ACTIVE,Jan-19,7486,45,18
72733944,,20000,20000,20000, 36 months,17.27,715.75,D,D2,CO II - Sargent,10+ years,RENT,87000,Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72733944,,debt_consolidation,Debt consolidation,027xx,MA,15.59,0,Mar-05,660,664,0,29,,9,0,13255,77.1,22,w,0,0,20852.66,20852.66,20000,852.66,0,0,0,May-16,19440.35,,Feb-18,504,500,0,29,1,Individual,,,,0,212,86415,1,4,1,2,5,73160,74,3,6,6650,75,17200,1,1,5,8,9602,3945,77.1,0,0,116,131,7,5,1,7,,5,46,1,5,5,5,10,10,5,11,5,9,0,0,0,4,90.9,60,0,0,98148,86415,17200,80948,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72723834,,25000,25000,25000, 36 months,7.89,782.15,A,A5,Collections Specialist 1,10+ years,MORTGAGE,92712,Verified,Mar-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72723834,,debt_consolidation,Debt consolidation,212xx,MD,7.24,0,Dec-03,715,719,1,50,,12,0,14061,23.6,21,w,0,0,28146.08094,28146.08,25000,3146.08,0,0,0,Mar-19,781.79,,Mar-19,759,755,0,50,1,Individual,,,,0,0,151377,2,0,0,0,140,0,,2,5,7619,24,59700,1,0,2,5,12615,38739,26.6,0,0,142,146,3,3,2,3,,3,,1,5,5,9,12,2,11,17,5,12,0,0,0,2,95.2,11.1,0,0,214360,14061,52800,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72743741,,35000,35000,35000, 36 months,12.99,1179.12,C,C2,Director of Operations,6 years,MORTGAGE,162652,Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72743741,,credit_card,Credit card refinancing,176xx,PA,17.17,0,Aug-97,705,709,1,,,11,0,31231,74,39,w,0,0,42455.59745,42455.6,35000,7455.6,0,0,0,Mar-19,1184.16,,Mar-19,709,705,0,,1,Individual,,,,0,0,438865,2,5,1,3,5,138366,76,1,1,17919,75,42200,1,0,2,4,39897,1042,96.5,0,0,221,222,1,1,1,44,,1,,0,3,5,3,4,31,5,7,5,11,0,0,0,2,100,100,0,0,480242,169597,29600,148386,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72633874,,28000,28000,28000, 60 months,24.11,807.3,F,F2,Administator,10+ years,RENT,69000,Source Verified,Mar-16,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72633874,,credit_card,Credit card refinancing,068xx,CT,21.55,0,Mar-06,695,699,1,,,7,0,26770,75,15,w,15252.79,15252.79,28895.18,28895.18,12747.21,16147.97,0,0,0,Mar-19,807.3,Apr-19,Mar-19,709,705,0,,1,Individual,,,,0,0,38267,2,1,0,1,17,11497,56,4,4,12545,68,35700,1,0,2,5,5467,7430,78.3,0,0,110,119,5,5,0,5,,5,,0,3,3,5,8,4,6,11,3,7,0,0,0,4,100,60,0,0,56081,38267,34200,20381,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72703886,,15000,15000,15000, 36 months,6.49,459.67,A,A2,IT Specialist,3 years,MORTGAGE,61000,Source Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72703886,,credit_card,Credit card refinancing,837xx,ID,11.82,0,Jan-05,690,694,0,,,7,0,5070,21.6,11,w,0,0,15466.94764,15466.95,15000,466.95,0,0,0,Oct-16,443.18,,Oct-16,704,700,1,,1,Individual,,,,0,557,165540,2,1,0,1,15,25284,85,2,3,3976,57,23500,0,4,0,4,23649,10124,28.2,0,0,133,114,4,4,1,4,,15,,0,1,2,3,3,3,5,7,2,7,0,0,0,2,100,0,0,0,197767,30354,14100,29767,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72583781,,14000,14000,14000, 60 months,19.53,367.27,D,D5,QUALITY CONTROL MANAGER,6 years,RENT,48000,Verified,Mar-16,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72583781,,vacation,Vacation,967xx,HI,26.28,0,Sep-09,680,684,1,,,5,0,5228,74.7,14,w,7253.23,7253.23,13206.53,13206.53,6746.77,6459.76,0,0,0,Mar-19,367.27,Apr-19,Mar-19,649,645,0,,1,Individual,,,,0,0,38430,1,2,0,1,15,33202,80,1,3,1845,78,7000,0,0,1,4,7686,655,73.8,0,0,77,44,6,6,0,29,,6,,0,1,3,1,5,7,3,7,3,5,0,0,0,1,100,0,0,0,59710,38430,2500,52710,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
71856610,,3500,3500,3500, 36 months,8.39,110.31,B,B1,Intel Analyst/ Operations Engineer,10+ years,MORTGAGE,82000,Source Verified,Mar-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=71856610,,debt_consolidation,Debt consolidation,809xx,CO,19.95,1,Jul-03,695,699,1,2,,13,0,22014,37.4,36,w,0,0,3746.181669,3746.18,3500,246.18,0,0,0,Feb-17,2644.71,,Mar-19,759,755,0,,1,Individual,,,,0,0,260610,1,2,3,3,5,33687,91,0,1,9667,58,58800,0,3,4,4,23692,21215,49.2,0,0,138,151,19,5,2,19,,0,,0,4,6,4,9,11,10,23,6,13,0,0,0,3,97.2,0,0,0,318438,55701,41800,36849,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72563783,,10000,10000,10000, 36 months,12.99,336.9,C,C2,Baby nurse,10+ years,OWN,85000,Verified,Mar-16,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72563783,,other,Other,104xx,NY,5.79,0,Feb-04,720,724,0,35,,12,0,12882,29.2,24,w,1.41,1.41,12121.18,12121.18,9998.59,2122.59,0,0,0,Mar-19,336.9,Apr-19,Mar-19,634,630,0,73,1,Individual,,,,0,0,624402,1,0,0,0,88,0,,1,4,4890,29,43200,0,0,1,4,52034,21864,34.3,0,0,88,144,6,6,2,6,71,0,35,1,5,8,5,12,1,11,21,8,12,0,0,0,1,77.3,20,0,0,692241,12882,33300,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72604492,,11200,11200,11200, 60 months,18.99,290.48,D,D4,sales manager,5 years,RENT,61000,Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72604492,,debt_consolidation,Debt consolidation,871xx,NM,21.72,0,Aug-07,670,674,1,,,8,0,10931,50.4,18,w,0,0,11412.1,11412.1,11200,212.1,0,0,0,Mar-16,11435.73,,May-18,774,770,0,,1,Individual,,,,0,0,57793,1,2,1,3,9,46862,70,1,1,262,55,21700,0,14,4,4,7224,1958,18.4,0,0,102,87,6,6,0,33,,2,,0,3,5,3,3,12,6,6,5,8,0,0,0,2,100,0,0,0,73883,57793,2400,52183,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72763845,,16000,16000,16000, 60 months,9.16,333.38,B,B2,Sr. Technical Manager,10+ years,MORTGAGE,210000,Source Verified,Mar-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72763845,,debt_consolidation,Debt consolidation,189xx,PA,17.22,0,Jul-87,700,704,1,,,17,0,183366,57.3,31,f,0,0,19260.12981,19260.13,16000,3260.13,0,0,0,Mar-19,7393.95,,Mar-19,799,795,0,,1,Individual,,,,0,0,647390,0,3,3,3,7,47235,85,1,3,32430,62,245600,2,1,6,6,38082,57485,58.8,0,0,140,338,9,7,3,9,,0,,0,7,9,9,14,9,12,18,9,17,0,0,0,4,100,33.3,0,0,755006,230601,139600,69271,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72633884,,19900,19900,19900, 36 months,15.31,692.87,C,C5,RN,3 years,RENT,65000,Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72633884,,debt_consolidation,Debt consolidation,731xx,OK,23.63,0,May-03,665,669,0,25,,9,0,8554,69,28,f,0,0,24390.17983,24390.18,19900,4490.18,0,0,0,Apr-18,7768.15,,Mar-18,694,690,0,25,1,Individual,,,,0,82,39269,1,2,0,1,22,30715,56,4,6,2472,58,12400,1,1,2,7,4909,1280,77.5,0,0,117,153,6,6,2,10,39,9,39,3,2,5,3,8,7,7,19,5,9,0,0,0,4,89.3,66.7,0,0,67656,39269,5700,55256,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72543778,,30000,30000,29850, 36 months,19.99,1114.76,E,E1,Regional Nurse Consultant ,< 1 year,RENT,100000,Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72543778,,debt_consolidation,Debt consolidation,895xx,NV,33.77,0,Nov-02,665,669,0,,,11,0,20335,95.9,50,f,0,0,13986.67,13916.74,615.01,616.36,0,12755.3,2295.954,Apr-16,1298,,Aug-18,614,610,0,,1,Individual,,,,0,0,139742,0,5,1,3,9,119407,89,3,5,10040,90,21200,0,1,1,8,13974,138,99.3,0,0,126,159,9,9,0,10,,12,,0,4,5,4,13,30,6,20,5,11,0,0,0,4,100,100,0,0,144041,139742,19200,122841,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Aug-18,COMPLETE,Feb-18,12755.3,40,6
72604487,,20000,20000,20000, 36 months,8.39,630.34,B,B1,DevOps Engineer,< 1 year,MORTGAGE,65000,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72604487,,credit_card,Credit card refinancing,984xx,WA,2.37,0,Jul-03,710,714,1,66,,7,0,8353,17.1,24,w,0,0,21263.31126,21263.31,20000,1263.31,0,0,0,Feb-17,4969.23,,Nov-18,784,780,0,75,1,Individual,,,,0,0,102438,4,0,0,2,13,0,,5,5,4602,17,48800,1,0,4,7,14634,37983,18,0,0,89,151,3,3,2,3,75,2,75,1,3,4,5,8,13,6,9,4,7,0,0,0,5,90.9,0,0,0,168800,8353,46300,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72733871,,17000,17000,17000, 36 months,10.75,554.55,B,B4,RN,< 1 year,RENT,55000,Source Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72733871,,debt_consolidation,Debt consolidation,328xx,FL,16.21,1,May-08,660,664,0,9,,12,0,16226,79.2,18,w,0,0,19956.10679,19956.11,17000,2956.11,0,0,0,Jan-19,1111.56,,Feb-19,634,630,0,9,1,Individual,,,,0,0,76692,2,6,4,5,4,60466,88,0,0,10327,86,20500,1,0,0,5,6391,314,97.7,0,0,34,93,29,4,0,56,,14,9,0,2,5,2,3,6,6,12,5,12,0,0,1,4,88.9,100,0,0,89219,76692,13900,68719,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72784858,,15000,15000,15000, 36 months,11.47,494.43,B,B5,Sales,1 year,OWN,45000,Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72784858,,debt_consolidation,,483xx,MI,19.15,0,May-03,690,694,1,,52,16,3,13554,48.4,23,w,0,0,14813.78,14813.78,12115.2,2698.58,0,0,0,Aug-18,494.43,,Feb-19,609,605,0,,1,Individual,,,,0,0,22384,0,3,1,3,8,8830,60,1,3,4317,52,28000,0,0,3,6,1492,8100,62.1,0,0,21,153,8,8,0,8,,4,,0,6,7,7,7,3,13,20,7,16,0,0,0,2,100,42.9,1,2,42771,22384,21400,14771,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
70172881,,15000,15000,15000, 36 months,22.45,576.36,E,E5,SALES & DESIGN CONSULTANT,7 years,RENT,62000,Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=70172881,,debt_consolidation,Debt consolidation,333xx,FL,39.52,0,Mar-06,720,724,1,,,9,0,10557,33.7,10,w,0,0,4379.23,4379.23,1535.04,1398.37,0,1445.82,260.2476,Aug-16,576.36,,Aug-17,514,510,0,,1,Individual,,,,0,0,63908,2,3,3,3,2,53351,95,2,2,6203,73,31300,1,0,2,5,7989,20743,33.7,0,0,8,119,10,2,0,10,,6,,0,4,4,6,6,3,6,7,4,9,0,0,0,5,100,0,0,0,87300,63908,31300,56000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
72683899,,15000,15000,15000, 36 months,6.49,459.67,A,A2,owners,10+ years,MORTGAGE,78000,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72683899,,other,Other,954xx,CA,13.71,0,Oct-79,760,764,0,37,39,30,2,21664,17.6,56,w,0,0,16372.99655,16373,15000,1373,0,0,0,Mar-18,1446.33,,Mar-19,834,830,0,,1,Individual,,,,0,0,337230,2,1,0,1,19,9938,76,3,10,6230,23,123200,0,0,1,11,12490,76888,14.5,0,0,139,436,1,1,5,1,,12,46,0,7,11,18,30,2,27,48,11,30,0,0,0,3,96.4,0,0,2,480052,31602,89900,13146,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72663646,,24000,24000,24000, 60 months,7.89,485.38,A,A5,Agent,9 years,MORTGAGE,125000,Not Verified,Mar-16,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72663646,,credit_card,Credit card refinancing,320xx,FL,15.75,0,Apr-93,715,719,0,,,13,0,28905,44.7,36,w,10744.17,10744.17,17463.16,17463.16,13255.83,4207.33,0,0,0,Mar-19,485.38,Apr-19,Mar-19,754,750,0,,1,Individual,,,,0,0,268817,1,2,0,2,15,55160,85,2,4,10033,57,64700,1,4,1,8,22401,17639,54.8,0,0,274,236,6,6,5,43,,10,,0,3,7,5,11,12,10,19,7,13,0,0,0,4,100,25,0,0,317947,84065,39000,66066,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72033136,,20450,20450,20450, 36 months,22.45,785.77,E,E5,Quality Assurance Supervisor,10+ years,MORTGAGE,103000,Not Verified,Feb-16,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72033136,,debt_consolidation,Debt consolidation,919xx,CA,39.99,0,Jul-88,690,694,1,,,15,0,158763,80.2,19,w,0,0,28721.0441,28721.04,20450,8153.17,117.87,0,0,Mar-19,291.98,Apr-19,Mar-19,634,630,0,,1,Individual,,,,0,0,450819,0,4,0,2,13,83976,89,0,1,24569,85,178900,2,1,2,5,30055,15043,80.7,0,0,92,331,19,13,3,19,,3,,0,8,10,8,8,5,10,11,10,15,0,0,0,0,100,50,0,0,487689,242739,78100,94189,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
71174735,,18900,18900,18750, 36 months,19.53,697.88,D,D5,Lab Operations Manager,10+ years,RENT,81000,Source Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=71174735,,debt_consolidation,,756xx,TX,22.84,0,Dec-98,705,709,1,41,,21,0,9909,25.9,25,f,0,0,19023.04,18872.06,18900,123.04,0,0,0,Mar-16,19043.55,,Mar-19,759,755,0,,1,Individual,,,,0,0,76380,4,8,2,2,6,66471,94,5,7,3010,70,38200,0,1,3,9,3819,7307,51,0,0,129,206,1,1,0,1,,4,,0,4,9,6,6,11,13,14,9,21,0,0,0,7,96,20,0,0,108741,76380,14900,70541,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72613884,,7000,7000,7000, 36 months,10.75,228.35,B,B4,Aircraft Mechanic ,5 years,OWN,68000,Source Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72613884,,home_improvement,Home improvement,310xx,GA,17.21,0,Nov-00,710,714,2,,60,20,3,1042,5.2,37,w,0,0,6831.96,6831.96,5457.6,1160.09,0,214.27,38.5686,Aug-18,228.35,,Jan-19,509,505,0,,1,Individual,,,,0,0,26271,3,1,3,7,3,25229,101,4,5,61,58,20000,8,1,9,12,1314,8033,0.8,0,0,131,183,6,3,0,6,,2,,0,2,6,9,11,14,19,23,6,20,0,0,0,7,100,0,1,1,45000,26271,8100,25000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
